om,yr,mo,dy,date,time,tz,datetime_utc,st,stf,mag,inj,fat,loss,slat,slon,elat,elon,len,wid,ns,sn,f1,f2,f3,f4,fc,hr,hrcode,code,fn
1011,2010,8,12,2010-08-12,17:05:00,America/Chicago,2010-08-12T22:05:00Z,MN,27,0.0,0,0,25000.0,45.1058,-96.3601,45.1092,-96.3544,0.36,25,1,1,73,0,0,0,False,2010-08-12 22:00:00+00:00,20100812 22:00:00+00:00,20100812.22,NLDAS_FORA0125_H.A20100812.2200.002.grb.SUB.nc4
1012,2010,8,12,2010-08-12,17:22:00,America/Chicago,2010-08-12T22:22:00Z,MN,27,0.0,0,0,100000.0,45.1639,-96.1781,45.1661,-96.1669,0.57,35,1,1,73,0,0,0,False,2010-08-12 22:00:00+00:00,20100812 22:00:00+00:00,20100812.22,NLDAS_FORA0125_H.A20100812.2200.002.grb.SUB.nc4
1014,2010,8,12,2010-08-12,19:00:00,America/Chicago,2010-08-13T00:00:00Z,MN,27,0.0,0,0,50000.0,45.4811,-94.1503,45.4817,-94.1468,0.18,30,1,1,145,0,0,0,False,2010-08-13 00:00:00+00:00,20100813 00:00:00+00:00,20100813.00,NLDAS_FORA0125_H.A20100813.0000.002.grb.SUB.nc4
1015,2010,8,12,2010-08-12,19:40:00,America/Chicago,2010-08-13T00:40:00Z,ND,38,0.0,0,0,,46.51,-97.79,46.4607,-97.7246,4.61,25,1,1,73,0,0,0,False,2010-08-13 00:00:00+00:00,20100813 00:00:00+00:00,20100813.00,NLDAS_FORA0125_H.A20100813.0000.002.grb.SUB.nc4
1019,2010,8,13,2010-08-13,02:04:00,America/Chicago,2010-08-13T07:04:00Z,MN,27,1.0,1,0,750000.0,44.6654,-93.1864,44.677,-93.1599,1.52,125,1,1,37,0,0,0,False,2010-08-13 07:00:00+00:00,20100813 07:00:00+00:00,20100813.07,NLDAS_FORA0125_H.A20100813.0700.002.grb.SUB.nc4
1021,2010,8,13,2010-08-13,16:35:00,America/Chicago,2010-08-13T21:35:00Z,MN,27,0.0,0,0,,44.1389,-94.1163,44.1392,-94.1147,0.08,25,1,1,13,0,0,0,False,2010-08-13 21:00:00+00:00,20100813 21:00:00+00:00,20100813.21,NLDAS_FORA0125_H.A20100813.2100.002.grb.SUB.nc4
1022,2010,8,13,2010-08-13,16:40:00,America/Chicago,2010-08-13T21:40:00Z,MN,27,0.0,0,0,,43.91,-92.65,43.91,-92.65,0.02,25,1,1,109,0,0,0,False,2010-08-13 21:00:00+00:00,20100813 21:00:00+00:00,20100813.21,NLDAS_FORA0125_H.A20100813.2100.002.grb.SUB.nc4
1026,2010,8,16,2010-08-16,16:17:00,America/Chicago,2010-08-16T21:17:00Z,CO,8,1.0,0,0,50000.0,40.1608,-103.564,40.1608,-103.564,0.25,100,1,1,87,0,0,0,False,2010-08-16 21:00:00+00:00,20100816 21:00:00+00:00,20100816.21,NLDAS_FORA0125_H.A20100816.2100.002.grb.SUB.nc4
1029,2010,8,20,2010-08-20,15:20:00,America/Chicago,2010-08-20T20:20:00Z,WI,55,1.0,0,0,100000.0,44.2965,-88.078,44.3004,-88.0526,1.28,75,1,1,9,0,0,0,False,2010-08-20 20:00:00+00:00,20100820 20:00:00+00:00,20100820.20,NLDAS_FORA0125_H.A20100820.2000.002.grb.SUB.nc4
1032,2010,8,30,2010-08-30,17:10:00,America/Chicago,2010-08-30T22:10:00Z,FL,12,0.0,0,0,500.0,25.0898,-80.4307,25.0898,-80.4307,0.1,15,1,1,87,0,0,0,False,2010-08-30 22:00:00+00:00,20100830 22:00:00+00:00,20100830.22,NLDAS_FORA0125_H.A20100830.2200.002.grb.SUB.nc4
979,2010,8,1,2010-08-01,20:16:00,America/Chicago,2010-08-02T01:16:00Z,ND,38,0.0,0,0,50000.0,47.04,-101.83,47.0257,-101.802,1.65,40,1,1,57,0,0,0,False,2010-08-02 01:00:00+00:00,20100802 01:00:00+00:00,20100802.01,NLDAS_FORA0125_H.A20100802.0100.002.grb.SUB.nc4
980,2010,8,1,2010-08-01,20:45:00,America/Chicago,2010-08-02T01:45:00Z,ND,38,0.0,0,0,,48.71,-99.83,48.6978,-99.7044,5.79,30,1,1,79,0,0,0,False,2010-08-02 01:00:00+00:00,20100802 01:00:00+00:00,20100802.01,NLDAS_FORA0125_H.A20100802.0100.002.grb.SUB.nc4
981,2010,8,2,2010-08-02,13:36:00,America/Chicago,2010-08-02T18:36:00Z,ND,38,0.0,0,0,,46.9,-101.14,46.8986,-101.137,0.17,20,1,1,59,0,0,0,False,2010-08-02 18:00:00+00:00,20100802 18:00:00+00:00,20100802.18,NLDAS_FORA0125_H.A20100802.1800.002.grb.SUB.nc4
983,2010,8,3,2010-08-03,14:22:00,America/Chicago,2010-08-03T19:22:00Z,NY,36,1.0,0,0,,42.93,-74.33,42.9295,-74.3259,0.21,50,1,1,57,0,0,0,False,2010-08-03 19:00:00+00:00,20100803 19:00:00+00:00,20100803.19,NLDAS_FORA0125_H.A20100803.1900.002.grb.SUB.nc4
984,2010,8,3,2010-08-03,14:29:00,America/Chicago,2010-08-03T19:29:00Z,NY,36,1.0,0,0,,42.9247,-74.3055,42.922,-74.304,0.2,75,1,1,57,0,0,0,False,2010-08-03 19:00:00+00:00,20100803 19:00:00+00:00,20100803.19,NLDAS_FORA0125_H.A20100803.1900.002.grb.SUB.nc4
986,2010,8,3,2010-08-03,18:15:00,America/Chicago,2010-08-03T23:15:00Z,AZ,4,0.0,0,0,,36.26,-109.62,36.26,-109.62,1.0,40,1,1,1,0,0,0,False,2010-08-03 23:00:00+00:00,20100803 23:00:00+00:00,20100803.23,NLDAS_FORA0125_H.A20100803.2300.002.grb.SUB.nc4
987,2010,8,3,2010-08-03,19:35:00,America/Chicago,2010-08-04T00:35:00Z,VT,50,0.0,0,0,25000.0,44.3359,-72.2191,44.3369,-72.2168,0.14,50,1,1,5,0,0,0,False,2010-08-04 00:00:00+00:00,20100804 00:00:00+00:00,20100804.00,NLDAS_FORA0125_H.A20100804.0000.002.grb.SUB.nc4
989,2010,8,7,2010-08-07,11:10:00,America/Chicago,2010-08-07T16:10:00Z,FL,12,0.0,0,0,58000.0,29.0009,-80.8838,29.0121,-80.8796,0.82,40,1,1,127,0,0,0,False,2010-08-07 16:00:00+00:00,20100807 16:00:00+00:00,20100807.16,NLDAS_FORA0125_H.A20100807.1600.002.grb.SUB.nc4
991,2010,8,7,2010-08-07,17:25:00,America/Chicago,2010-08-07T22:25:00Z,ND,38,4.0,0,0,,46.11,-96.63,46.1544,-96.5169,5.0,600,2,0,0,0,0,0,False,2010-08-07 22:00:00+00:00,20100807 22:00:00+00:00,20100807.22,NLDAS_FORA0125_H.A20100807.2200.002.grb.SUB.nc4
992,2010,8,7,2010-08-07,17:25:00,America/Chicago,2010-08-07T22:25:00Z,MN,27,0.0,0,0,,46.06,-96.51,46.06,-96.51,0.2,25,1,1,167,0,0,0,False,2010-08-07 22:00:00+00:00,20100807 22:00:00+00:00,20100807.22,NLDAS_FORA0125_H.A20100807.2200.002.grb.SUB.nc4
993,2010,8,7,2010-08-07,17:46:00,America/Chicago,2010-08-07T22:46:00Z,MN,27,0.0,0,0,,46.08,-96.33,46.0734,-96.32,1.0,15,1,1,167,0,0,0,False,2010-08-07 22:00:00+00:00,20100807 22:00:00+00:00,20100807.22,NLDAS_FORA0125_H.A20100807.2200.002.grb.SUB.nc4
994,2010,8,7,2010-08-07,17:58:00,America/Chicago,2010-08-07T22:58:00Z,MN,27,1.0,0,0,,46.2,-96.12,46.1864,-96.014,4.0,75,1,1,111,0,0,0,False,2010-08-07 22:00:00+00:00,20100807 22:00:00+00:00,20100807.22,NLDAS_FORA0125_H.A20100807.2200.002.grb.SUB.nc4
998,2010,8,7,2010-08-07,22:37:00,America/Chicago,2010-08-08T03:37:00Z,WI,55,0.0,1,0,100000.0,45.5814,-92.3758,45.5535,-92.3346,2.77,100,1,1,95,0,0,0,False,2010-08-08 03:00:00+00:00,20100808 03:00:00+00:00,20100808.03,NLDAS_FORA0125_H.A20100808.0300.002.grb.SUB.nc4
999,2010,8,7,2010-08-07,22:57:00,America/Chicago,2010-08-08T03:57:00Z,WI,55,1.0,0,0,250000.0,45.5865,-91.9767,45.5736,-91.9137,3.18,125,1,1,5,0,0,0,False,2010-08-08 03:00:00+00:00,20100808 03:00:00+00:00,20100808.03,NLDAS_FORA0125_H.A20100808.0300.002.grb.SUB.nc4
1000,2010,8,9,2010-08-09,19:42:00,America/Chicago,2010-08-10T00:42:00Z,CO,8,0.0,0,0,,40.0915,-102.986,40.0915,-102.986,0.01,50,1,1,121,0,0,0,False,2010-08-10 00:00:00+00:00,20100810 00:00:00+00:00,20100810.00,NLDAS_FORA0125_H.A20100810.0000.002.grb.SUB.nc4
1001,2010,8,9,2010-08-09,19:44:00,America/Chicago,2010-08-10T00:44:00Z,CO,8,1.0,0,0,,39.96,-102.96,39.96,-102.96,0.1,50,1,1,121,0,0,0,False,2010-08-10 00:00:00+00:00,20100810 00:00:00+00:00,20100810.00,NLDAS_FORA0125_H.A20100810.0000.002.grb.SUB.nc4
1051,2010,9,13,2010-09-13,15:04:00,America/Chicago,2010-09-13T20:04:00Z,NE,31,0.0,0,0,,40.06,-97.26,40.0591,-97.256,0.22,50,1,1,95,0,0,0,False,2010-09-13 20:00:00+00:00,20100913 20:00:00+00:00,20100913.20,NLDAS_FORA0125_H.A20100913.2000.002.grb.SUB.nc4
1052,2010,9,14,2010-09-14,20:05:00,America/Chicago,2010-09-15T01:05:00Z,KS,20,0.0,0,0,,39.47,-101.86,39.452,-101.819,2.53,50,1,1,181,0,0,0,False,2010-09-15 01:00:00+00:00,20100915 01:00:00+00:00,20100915.01,NLDAS_FORA0125_H.A20100915.0100.002.grb.SUB.nc4
1055,2010,9,15,2010-09-15,09:49:00,America/Chicago,2010-09-15T14:49:00Z,TX,48,0.0,0,0,,28.2358,-97.3205,28.2358,-97.3205,0.01,10,1,1,391,0,0,0,False,2010-09-15 14:00:00+00:00,20100915 14:00:00+00:00,20100915.14,NLDAS_FORA0125_H.A20100915.1400.002.grb.SUB.nc4
1056,2010,9,15,2010-09-15,17:28:00,America/Chicago,2010-09-15T22:28:00Z,KS,20,0.0,0,0,,37.5721,-97.3964,37.5675,-97.3921,0.4,75,1,1,173,0,0,0,False,2010-09-15 22:00:00+00:00,20100915 22:00:00+00:00,20100915.22,NLDAS_FORA0125_H.A20100915.2200.002.grb.SUB.nc4
1057,2010,9,15,2010-09-15,17:34:00,America/Chicago,2010-09-15T22:34:00Z,KS,20,0.0,0,0,,37.5329,-97.3928,37.53,-97.3813,0.66,75,1,1,173,0,0,0,False,2010-09-15 22:00:00+00:00,20100915 22:00:00+00:00,20100915.22,NLDAS_FORA0125_H.A20100915.2200.002.grb.SUB.nc4
1058,2010,9,15,2010-09-15,17:52:00,America/Chicago,2010-09-15T22:52:00Z,KS,20,0.0,0,0,,37.4816,-97.2163,37.48,-97.2096,0.38,75,1,1,173,0,0,0,False,2010-09-15 22:00:00+00:00,20100915 22:00:00+00:00,20100915.22,NLDAS_FORA0125_H.A20100915.2200.002.grb.SUB.nc4
1063,2010,9,15,2010-09-15,19:00:00,America/Chicago,2010-09-16T00:00:00Z,KS,20,0.0,0,0,,37.3,-96.87,37.2989,-96.8623,0.43,75,1,1,35,0,0,0,False,2010-09-16 00:00:00+00:00,20100916 00:00:00+00:00,20100916.00,NLDAS_FORA0125_H.A20100916.0000.002.grb.SUB.nc4
1065,2010,9,16,2010-09-16,14:38:00,America/Chicago,2010-09-16T19:38:00Z,OH,39,0.0,0,0,3000.0,40.179,-82.8925,40.1791,-82.8901,0.12,100,1,1,41,0,0,0,False,2010-09-16 19:00:00+00:00,20100916 19:00:00+00:00,20100916.19,NLDAS_FORA0125_H.A20100916.1900.002.grb.SUB.nc4
1071,2010,9,16,2010-09-16,16:00:00,America/Chicago,2010-09-16T21:00:00Z,OH,39,2.0,1,0,500000.0,39.7594,-82.4025,39.7517,-82.2713,6.99,800,1,1,127,0,0,0,False,2010-09-16 21:00:00+00:00,20100916 21:00:00+00:00,20100916.21,NLDAS_FORA0125_H.A20100916.2100.002.grb.SUB.nc4
1072,2010,9,16,2010-09-16,16:00:00,America/Chicago,2010-09-16T21:00:00Z,OH,39,1.0,0,0,500000.0,40.4781,-81.755,40.4781,-81.6954,3.13,75,1,1,75,0,0,0,False,2010-09-16 21:00:00+00:00,20100916 21:00:00+00:00,20100916.21,NLDAS_FORA0125_H.A20100916.2100.002.grb.SUB.nc4
1073,2010,9,16,2010-09-16,16:05:00,America/Chicago,2010-09-16T21:05:00Z,NJ,34,1.0,0,0,25000.0,40.06,-74.49,40.07,-74.45,2.23,250,1,1,29,0,0,0,False,2010-09-16 21:00:00+00:00,20100916 21:00:00+00:00,20100916.21,NLDAS_FORA0125_H.A20100916.2100.002.grb.SUB.nc4
1074,2010,9,16,2010-09-16,16:09:00,America/Chicago,2010-09-16T21:09:00Z,OH,39,1.0,0,0,16000.0,39.5397,-82.6933,39.5398,-82.6751,0.97,150,1,1,73,0,0,0,False,2010-09-16 21:00:00+00:00,20100916 21:00:00+00:00,20100916.21,NLDAS_FORA0125_H.A20100916.2100.002.grb.SUB.nc4
1075,2010,9,16,2010-09-16,16:20:00,America/Chicago,2010-09-16T21:20:00Z,OH,39,1.0,0,0,75000.0,40.49,-81.53,40.5,-81.44,5.0,100,1,1,157,0,0,0,False,2010-09-16 21:00:00+00:00,20100916 21:00:00+00:00,20100916.21,NLDAS_FORA0125_H.A20100916.2100.002.grb.SUB.nc4
1076,2010,9,16,2010-09-16,16:21:00,America/Chicago,2010-09-16T21:21:00Z,OH,39,1.0,0,0,310000.0,39.7156,-82.1582,39.7303,-82.0613,4.73,300,1,1,127,115,0,0,False,2010-09-16 21:00:00+00:00,20100916 21:00:00+00:00,20100916.21,NLDAS_FORA0125_H.A20100916.2100.002.grb.SUB.nc4
1077,2010,9,16,2010-09-16,16:54:00,America/Chicago,2010-09-16T21:54:00Z,OH,39,2.0,7,0,750000.0,39.4067,-82.2509,39.3956,-82.1908,3.3,300,1,1,9,0,0,0,False,2010-09-16 21:00:00+00:00,20100916 21:00:00+00:00,20100916.21,NLDAS_FORA0125_H.A20100916.2100.002.grb.SUB.nc4
1078,2010,9,16,2010-09-16,18:00:00,America/Chicago,2010-09-16T23:00:00Z,OH,39,3.0,16,1,2500000.0,39.1571,-81.7897,39.1108,-81.624,9.05,500,2,0,0,0,0,0,False,2010-09-16 23:00:00+00:00,20100916 23:00:00+00:00,20100916.23,NLDAS_FORA0125_H.A20100916.2300.002.grb.SUB.nc4
1079,2010,9,16,2010-09-16,18:25:00,America/Chicago,2010-09-16T23:25:00Z,WV,54,1.0,0,0,75000.0,39.0184,-81.3504,39.0119,-81.3406,0.69,175,1,1,105,0,0,0,False,2010-09-16 23:00:00+00:00,20100916 23:00:00+00:00,20100916.23,NLDAS_FORA0125_H.A20100916.2300.002.grb.SUB.nc4
1083,2010,9,27,2010-09-27,12:40:00,America/Chicago,2010-09-27T17:40:00Z,VA,51,0.0,1,0,20000.0,37.39,-75.92,37.3937,-75.9133,0.45,30,1,1,131,0,0,0,False,2010-09-27 17:00:00+00:00,20100927 17:00:00+00:00,20100927.17,NLDAS_FORA0125_H.A20100927.1700.002.grb.SUB.nc4
1086,2010,9,27,2010-09-27,16:34:00,America/Chicago,2010-09-27T21:34:00Z,GA,13,0.0,0,0,15000.0,32.6401,-83.03,32.6406,-83.0283,0.1,50,1,1,175,0,0,0,False,2010-09-27 21:00:00+00:00,20100927 21:00:00+00:00,20100927.21,NLDAS_FORA0125_H.A20100927.2100.002.grb.SUB.nc4
1088,2010,9,29,2010-09-29,20:15:00,America/Chicago,2010-09-30T01:15:00Z,NC,37,0.0,0,0,,35.8525,-76.7518,35.8546,-76.7524,0.15,20,1,1,187,0,0,0,False,2010-09-30 01:00:00+00:00,20100930 01:00:00+00:00,20100930.01,NLDAS_FORA0125_H.A20100930.0100.002.grb.SUB.nc4
1033,2010,9,1,2010-09-01,15:15:00,America/Chicago,2010-09-01T20:15:00Z,TX,48,0.0,0,0,,31.9283,-102.422,31.9268,-102.418,0.27,50,1,1,135,0,0,0,False,2010-09-01 20:00:00+00:00,20100901 20:00:00+00:00,20100901.20,NLDAS_FORA0125_H.A20100901.2000.002.grb.SUB.nc4
1037,2010,9,7,2010-09-07,14:37:00,America/Chicago,2010-09-07T19:37:00Z,TX,48,0.0,0,0,,29.5655,-97.15,29.5684,-97.15,0.2,50,1,1,285,0,0,0,False,2010-09-07 19:00:00+00:00,20100907 19:00:00+00:00,20100907.19,NLDAS_FORA0125_H.A20100907.1900.002.grb.SUB.nc4
1039,2010,9,8,2010-09-08,03:18:00,America/Chicago,2010-09-08T08:18:00Z,TX,48,0.0,0,0,,31.3264,-97.4693,31.3264,-97.4693,0.1,50,1,1,99,0,0,0,False,2010-09-08 08:00:00+00:00,20100908 08:00:00+00:00,20100908.08,NLDAS_FORA0125_H.A20100908.0800.002.grb.SUB.nc4
1041,2010,9,8,2010-09-08,16:20:00,America/Chicago,2010-09-08T21:20:00Z,TX,48,0.0,0,0,100000.0,33.802,-95.3533,33.8033,-95.3198,1.92,200,1,1,277,0,0,0,False,2010-09-08 21:00:00+00:00,20100908 21:00:00+00:00,20100908.21,NLDAS_FORA0125_H.A20100908.2100.002.grb.SUB.nc4
1042,2010,9,8,2010-09-08,16:36:00,America/Chicago,2010-09-08T21:36:00Z,TX,48,1.0,0,0,200000.0,32.5393,-96.6333,32.6619,-96.5455,9.89,704,1,1,139,113,0,0,False,2010-09-08 21:00:00+00:00,20100908 21:00:00+00:00,20100908.21,NLDAS_FORA0125_H.A20100908.2100.002.grb.SUB.nc4
1043,2010,9,8,2010-09-08,16:55:00,America/Chicago,2010-09-08T21:55:00Z,TX,48,0.0,0,0,,31.4354,-96.9191,31.4428,-96.9131,0.62,115,1,1,145,0,0,0,False,2010-09-08 21:00:00+00:00,20100908 21:00:00+00:00,20100908.21,NLDAS_FORA0125_H.A20100908.2100.002.grb.SUB.nc4
1044,2010,9,8,2010-09-08,17:10:00,America/Chicago,2010-09-08T22:10:00Z,TX,48,2.0,1,0,750000.0,32.7744,-96.879,32.8131,-96.8737,2.69,516,1,1,113,0,0,0,False,2010-09-08 22:00:00+00:00,20100908 22:00:00+00:00,20100908.22,NLDAS_FORA0125_H.A20100908.2200.002.grb.SUB.nc4
1045,2010,9,8,2010-09-08,17:20:00,America/Chicago,2010-09-08T22:20:00Z,TX,48,0.0,0,0,50000.0,32.8408,-96.4898,32.8501,-96.4928,0.67,108,1,1,397,0,0,0,False,2010-09-08 22:00:00+00:00,20100908 22:00:00+00:00,20100908.22,NLDAS_FORA0125_H.A20100908.2200.002.grb.SUB.nc4
1048,2010,9,8,2010-09-08,19:15:00,America/Chicago,2010-09-09T00:15:00Z,OK,40,0.0,0,0,,33.8532,-97.12,33.8532,-97.12,0.1,10,1,1,85,0,0,0,False,2010-09-09 00:00:00+00:00,20100909 00:00:00+00:00,20100909.00,NLDAS_FORA0125_H.A20100909.0000.002.grb.SUB.nc4
1049,2010,9,9,2010-09-09,16:00:00,America/Chicago,2010-09-09T21:00:00Z,ND,38,0.0,0,0,30000.0,46.479,-103.876,46.4885,-103.866,0.82,40,1,1,87,0,0,0,False,2010-09-09 21:00:00+00:00,20100909 21:00:00+00:00,20100909.21,NLDAS_FORA0125_H.A20100909.2100.002.grb.SUB.nc4
1050,2010,9,9,2010-09-09,16:20:00,America/Chicago,2010-09-09T21:20:00Z,MT,30,0.0,0,0,,46.27,-109.96,46.27,-109.96,0.25,10,1,1,107,0,0,0,False,2010-09-09 21:00:00+00:00,20100909 21:00:00+00:00,20100909.21,NLDAS_FORA0125_H.A20100909.2100.002.grb.SUB.nc4
268346,2011,1,17,2011-01-17,10:03:00,America/Chicago,2011-01-17T16:03:00Z,FL,12,0.0,0,0,,28.49,-80.865,28.49,-80.865,0.05,20,1,1,95,0,0,0,False,2011-01-17 16:00:00+00:00,20110117 16:00:00+00:00,20110117.16,NLDAS_FORA0125_H.A20110117.1600.002.grb.SUB.nc4
279417,2011,1,25,2011-01-25,17:15:00,America/Chicago,2011-01-25T23:15:00Z,FL,12,0.0,0,0,,27.4602,-82.1379,27.4614,-82.1219,0.98,30,1,1,81,0,0,0,False,2011-01-25 23:00:00+00:00,20110125 23:00:00+00:00,20110125.23,NLDAS_FORA0125_H.A20110125.2300.002.grb.SUB.nc4
280739,2011,1,25,2011-01-25,17:41:00,America/Chicago,2011-01-25T23:41:00Z,FL,12,0.0,0,0,,27.41,-81.7,27.4109,-81.6861,0.86,30,1,1,49,0,0,0,False,2011-01-25 23:00:00+00:00,20110125 23:00:00+00:00,20110125.23,NLDAS_FORA0125_H.A20110125.2300.002.grb.SUB.nc4
280806,2011,1,25,2011-01-25,19:09:00,America/Chicago,2011-01-26T01:09:00Z,FL,12,0.0,0,0,5000.0,27.4391,-81.3698,27.4437,-81.3555,0.93,30,1,1,55,0,0,0,False,2011-01-26 01:00:00+00:00,20110126 01:00:00+00:00,20110126.01,NLDAS_FORA0125_H.A20110126.0100.002.grb.SUB.nc4
272701,2011,1,1,2011-01-01,01:15:00,America/Chicago,2011-01-01T07:15:00Z,MS,28,1.0,0,0,3000000.0,33.4386,-88.8419,33.4438,-88.8205,1.29,250,1,1,105,0,0,0,False,2011-01-01 07:00:00+00:00,20110101 07:00:00+00:00,20110101.07,NLDAS_FORA0125_H.A20110101.0700.002.grb.SUB.nc4
272715,2011,1,1,2011-01-01,02:00:00,America/Chicago,2011-01-01T08:00:00Z,MS,28,2.0,0,0,800000.0,32.9012,-88.7666,32.9368,-88.671,6.07,860,1,1,69,103,0,0,False,2011-01-01 08:00:00+00:00,20110101 08:00:00+00:00,20110101.08,NLDAS_FORA0125_H.A20110101.0800.002.grb.SUB.nc4
272720,2011,1,1,2011-01-01,02:25:00,America/Chicago,2011-01-01T08:25:00Z,MS,28,3.0,1,0,1500000.0,33.0609,-88.464,33.1484,-88.3345,9.63,1330,1,1,103,0,0,0,False,2011-01-01 08:00:00+00:00,20110101 08:00:00+00:00,20110101.08,NLDAS_FORA0125_H.A20110101.0800.002.grb.SUB.nc4
272723,2011,1,1,2011-01-01,02:56:00,America/Chicago,2011-01-01T08:56:00Z,MS,28,1.0,0,0,110000.0,32.6646,-88.8355,32.7495,-88.6743,11.06,440,1,1,69,0,0,0,False,2011-01-01 08:00:00+00:00,20110101 08:00:00+00:00,20110101.08,NLDAS_FORA0125_H.A20110101.0800.002.grb.SUB.nc4
278829,2011,1,9,2011-01-09,03:25:00,America/Chicago,2011-01-09T09:25:00Z,TX,48,1.0,0,0,5010000.0,27.7107,-97.9663,27.8537,-97.6231,23.3,200,1,1,249,355,0,0,False,2011-01-09 09:00:00+00:00,20110109 09:00:00+00:00,20110109.09,NLDAS_FORA0125_H.A20110109.0900.002.grb.SUB.nc4
277086,2011,2,11,2011-02-11,18:15:00,America/Chicago,2011-02-12T00:15:00Z,HI,15,0.0,0,0,,20.7719,-156.448,20.7719,-156.448,0.01,10,1,1,9,0,0,0,False,2011-02-12 00:00:00+00:00,20110212 00:00:00+00:00,20110212.00,NLDAS_FORA0125_H.A20110212.0000.002.grb.SUB.nc4
275383,2011,2,24,2011-02-24,16:56:00,America/Chicago,2011-02-24T22:56:00Z,AR,5,1.0,0,0,75000.0,34.7304,-92.0772,34.7477,-92.0422,2.32,100,1,1,85,0,0,0,False,2011-02-24 22:00:00+00:00,20110224 22:00:00+00:00,20110224.22,NLDAS_FORA0125_H.A20110224.2200.002.grb.SUB.nc4
275386,2011,2,24,2011-02-24,17:03:00,America/Chicago,2011-02-24T23:03:00Z,AR,5,1.0,0,0,400000.0,34.7708,-91.9045,34.783,-91.8812,1.57,235,1,1,85,0,0,0,False,2011-02-24 23:00:00+00:00,20110224 23:00:00+00:00,20110224.23,NLDAS_FORA0125_H.A20110224.2300.002.grb.SUB.nc4
290092,2011,2,24,2011-02-24,19:25:00,America/Chicago,2011-02-25T01:25:00Z,LA,22,1.0,0,0,750000.0,32.9763,-91.4311,32.9986,-91.3221,6.5,75,1,1,123,0,0,0,False,2011-02-25 01:00:00+00:00,20110225 01:00:00+00:00,20110225.01,NLDAS_FORA0125_H.A20110225.0100.002.grb.SUB.nc4
290152,2011,2,24,2011-02-24,19:50:00,America/Chicago,2011-02-25T01:50:00Z,MS,28,2.0,0,0,1000000.0,33.0,-90.96,33.015,-90.835,7.34,400,1,1,55,125,0,0,False,2011-02-25 01:00:00+00:00,20110225 01:00:00+00:00,20110225.01,NLDAS_FORA0125_H.A20110225.0100.002.grb.SUB.nc4
278691,2011,2,24,2011-02-24,19:50:00,America/Chicago,2011-02-25T01:50:00Z,KY,21,2.0,0,0,600000.0,36.8956,-87.618,36.9109,-87.5171,5.68,300,1,1,47,0,0,0,False,2011-02-25 01:00:00+00:00,20110225 01:00:00+00:00,20110225.01,NLDAS_FORA0125_H.A20110225.0100.002.grb.SUB.nc4
332543,2011,2,24,2011-02-24,20:30:00,America/Chicago,2011-02-25T02:30:00Z,TN,47,2.0,0,0,1525000.0,35.6643,-88.237,35.7282,-88.0345,12.19,400,1,1,17,39,0,0,False,2011-02-25 02:00:00+00:00,20110225 02:00:00+00:00,20110225.02,NLDAS_FORA0125_H.A20110225.0200.002.grb.SUB.nc4
283920,2011,2,24,2011-02-24,23:10:00,America/Chicago,2011-02-25T05:10:00Z,AL,1,0.0,0,0,,34.3015,-86.9734,34.3029,-86.9695,0.24,20,1,1,43,0,0,0,False,2011-02-25 05:00:00+00:00,20110225 05:00:00+00:00,20110225.05,NLDAS_FORA0125_H.A20110225.0500.002.grb.SUB.nc4
285741,2011,2,27,2011-02-27,18:21:00,America/Chicago,2011-02-28T00:21:00Z,OK,40,0.0,0,0,,36.9901,-96.6708,37.0076,-96.6126,3.47,75,2,0,0,0,0,0,False,2011-02-28 00:00:00+00:00,20110228 00:00:00+00:00,20110228.00,NLDAS_FORA0125_H.A20110228.0000.002.grb.SUB.nc4
281705,2011,2,27,2011-02-27,18:34:00,America/Chicago,2011-02-28T00:34:00Z,KS,20,0.0,0,0,,37.0344,-96.4843,37.0363,-96.4673,0.95,75,1,1,19,0,0,0,False,2011-02-28 00:00:00+00:00,20110228 00:00:00+00:00,20110228.00,NLDAS_FORA0125_H.A20110228.0000.002.grb.SUB.nc4
286919,2011,2,27,2011-02-27,18:45:00,America/Chicago,2011-02-28T00:45:00Z,MO,29,1.0,0,0,,39.6669,-92.0356,39.6747,-92.0191,1.03,30,1,1,205,0,0,0,False,2011-02-28 00:00:00+00:00,20110228 00:00:00+00:00,20110228.00,NLDAS_FORA0125_H.A20110228.0000.002.grb.SUB.nc4
286920,2011,2,27,2011-02-27,18:48:00,America/Chicago,2011-02-28T00:48:00Z,MO,29,0.0,0,0,,39.6573,-92.0353,39.6602,-91.9977,2.02,20,1,1,137,205,0,0,False,2011-02-28 00:00:00+00:00,20110228 00:00:00+00:00,20110228.00,NLDAS_FORA0125_H.A20110228.0000.002.grb.SUB.nc4
286906,2011,2,27,2011-02-27,22:05:00,America/Chicago,2011-02-28T04:05:00Z,MO,29,0.0,0,0,,39.4972,-91.2872,39.5017,-91.2614,1.41,40,1,1,163,0,0,0,False,2011-02-28 04:00:00+00:00,20110228 04:00:00+00:00,20110228.04,NLDAS_FORA0125_H.A20110228.0400.002.grb.SUB.nc4
287318,2011,2,27,2011-02-27,22:15:00,America/Chicago,2011-02-28T04:15:00Z,MO,29,1.0,0,0,,38.4062,-91.8152,38.4065,-91.8108,0.24,50,1,1,151,0,0,0,False,2011-02-28 04:00:00+00:00,20110228 04:00:00+00:00,20110228.04,NLDAS_FORA0125_H.A20110228.0400.002.grb.SUB.nc4
