mag,len,wid,TMP,SPFH,PRES,UGRD,VGRD,DLWRF,CAPE,PEVAP,APCP,DSWRF,yr
0.0,0.5,50,301.34,0.0051886,92361.45,-1.21,2.46,355.1,0.0,0.9971,0.0,856.531,2018
0.0,1.05,75,298.59003,0.0053715,92668.92,-0.82,2.52,355.1,0.0,0.7154,0.0,884.092,2018
0.0,0.01,200,298.59003,0.0053715,92668.92,-0.82,2.52,355.1,0.0,0.7154,0.0,884.092,2018
1.0,5.07,35,293.72,0.005637,92669.01,-1.38,3.14,323.15,0.0,0.7154,0.0,660.012,2018
1.0,6.48,220,293.72,0.005637,92669.01,-1.38,3.14,323.15,0.0,0.7154,0.0,660.012,2018
0.0,1.15,70,299.46005,0.0061456,92189.2,-3.61,-5.04,350.14,65.073,0.7639,0.0,587.747,2018
1.0,1.86,440,287.21,0.0025742,92504.35,-0.12,2.94,303.85,0.0,0.0581,0.0,0.0,2018
0.0,3.19,70,287.21,0.0025742,92504.35,-0.12,2.94,303.85,0.0,0.0581,0.0,0.0,2018
0.0,4.61,220,287.70004,0.0023362,92461.59,1.78,-0.17,336.92,0.0,0.0494,0.0,0.0,2018
0.0,6.22,150,287.70004,0.0023362,92461.59,1.78,-0.17,336.92,0.0,0.0494,0.0,0.0,2018
0.0,3.23,100,296.77,0.0019495,92022.62,7.0,0.04,278.73,0.0,1.0386,0.0,771.183,2018
0.0,1.67,140,293.59,0.002307,91867.43,7.68,-1.11,278.6,0.0,0.8512,0.0,905.949,2018
0.0,0.4,30,293.59,0.002307,91867.43,7.68,-1.11,278.6,0.0,0.8512,0.0,905.949,2018
1.0,1.05,200,293.59,0.002307,91867.43,7.68,-1.11,278.6,0.0,0.8512,0.0,905.949,2018
0.0,0.33,20,291.16003,0.0028383,91889.15,7.37,-1.85,268.8,0.0,0.8512,0.0,668.694,2018
0.0,1.5,225,288.67004,0.0036384,91859.44,5.76,-1.98,265.35,0.0,0.2985,0.0,100.687,2018
0.0,4.0,100,299.61005,0.0094592,91104.58,0.47,4.81,332.65,1078.272,0.3062,0.0,0.0,2018
0.0,1.71,75,299.61005,0.0094592,91104.58,0.47,4.81,332.65,1078.272,0.3062,0.0,0.0,2018
1.0,4.98,100,299.61005,0.0094592,91104.58,0.47,4.81,332.65,1078.272,0.3062,0.0,0.0,2018
1.0,2.18,30,299.61005,0.0094592,91104.58,0.47,4.81,332.65,1078.272,0.3062,0.0,0.0,2018
1.0,5.14,50,303.28,0.0059997,90991.42,3.02,6.84,358.89,1214.505,0.3062,0.0,27.126,2018
0.0,0.6,30,303.28,0.0059997,90991.42,3.02,6.84,358.89,1214.505,0.3062,0.0,27.126,2018
0.0,0.62,50,303.28,0.0059997,90991.42,3.02,6.84,358.89,1214.505,0.3062,0.0,27.126,2018
1.0,0.44,25,303.28,0.0059997,90991.42,3.02,6.84,358.89,1214.505,0.3062,0.0,27.126,2018
0.0,0.02,25,303.28,0.0059997,90991.42,3.02,6.84,358.89,1214.505,0.3062,0.0,27.126,2018
0.0,0.2,50,303.28,0.0059997,90991.42,3.02,6.84,358.89,1214.505,0.3062,0.0,27.126,2018
1.0,2.74,100,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
0.0,0.34,30,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
1.0,0.68,90,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
2.0,11.45,525,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
1.0,1.08,100,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
0.0,0.8,150,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
1.0,3.59,350,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
3.0,15.76,1300,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
1.0,0.25,150,305.23,0.0047946,91051.89,3.52,8.57,356.82,864.818,0.953,0.0,397.438,2018
1.0,2.8,100,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
0.0,0.13,50,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
1.0,0.53,500,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
0.0,0.63,200,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
1.0,9.1,900,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
2.0,31.4,2640,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
0.0,4.8,500,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
0.0,4.72,100,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
1.0,11.88,150,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
0.0,1.41,20,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
1.0,6.29,250,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
1.0,16.32,450,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
1.0,12.94,450,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
0.0,0.11,50,305.45,0.0058438,91286.0,1.97,9.99,356.82,29.208,1.1586,0.0,741.456,2018
1.0,1.11,450,303.36,0.0072908,91412.48,1.83,8.66,370.0,486.853,1.1586,0.0,889.624,2018
1.0,9.09,150,303.36,0.0072908,91412.48,1.83,8.66,370.0,486.853,1.1586,0.0,889.624,2018
0.0,7.6,200,303.36,0.0072908,91412.48,1.83,8.66,370.0,486.853,1.1586,0.0,889.624,2018
1.0,7.42,250,303.36,0.0072908,91412.48,1.83,8.66,370.0,486.853,1.1586,0.0,889.624,2018
0.0,7.31,200,303.36,0.0072908,91412.48,1.83,8.66,370.0,486.853,1.1586,0.0,889.624,2018
0.0,0.06,15,300.39,0.010004,91578.65,1.01,8.2,355.97,1169.262,0.7477,0.0,794.796,2018
1.0,1.34,75,300.39,0.010004,91578.65,1.01,8.2,355.97,1169.262,0.7477,0.0,794.796,2018
0.0,0.09,25,300.39,0.010004,91578.65,1.01,8.2,355.97,1169.262,0.7477,0.0,794.796,2018
1.0,3.31,100,300.39,0.010004,91578.65,1.01,8.2,355.97,1169.262,0.7477,0.0,794.796,2018
1.0,0.91,100,296.54004,0.0139836,91784.52,-0.5,8.59,355.97,2076.435,0.1462,0.0,446.427,2018
1.0,0.47,100,304.61,0.0077252,91501.15,-0.12,7.32,382.88,420.319,0.8461,0.0,379.717,2018
0.0,0.54,25,304.61,0.0077252,91501.15,-0.12,7.32,382.88,420.319,0.8461,0.0,379.717,2018
0.0,0.07,50,304.61,0.0077252,91501.15,-0.12,7.32,382.88,420.319,0.8461,0.0,379.717,2018
2.0,0.47,250,304.61,0.0077252,91501.15,-0.12,7.32,382.88,420.319,0.8461,0.0,379.717,2018
0.0,0.37,60,305.0,0.00862,91583.33,0.03,6.45,382.88,1023.28,0.9759,0.0,709.6,2018
0.0,0.22,60,276.76,0.003463,93455.7,-1.79,-5.15,312.57,8.446,0.1578,0.0,184.579,2018
2.0,7.02,700,279.45,0.0026002,92655.43,2.63,-1.6,224.85,0.0,0.0798,0.0,110.909,2018
1.0,0.62,115,277.55,0.0021227,92373.82,1.88,-2.85,224.85,0.0,0.068,0.0,0.0,2018
0.0,0.48,65,287.54,0.0017599,91621.03,3.41,-1.94,242.94,0.0,0.0871,0.0,0.0,2018
0.0,1.15,40,287.54,0.0017599,91621.03,3.41,-1.94,242.94,0.0,0.0871,0.0,0.0,2018
0.0,2.13,55,290.93,0.0017283,91491.96,4.85,-0.77,256.66,0.0,0.1106,0.0,0.0,2018
0.0,10.09,100,290.93,0.0017283,91491.96,4.85,-0.77,256.66,0.0,0.1106,0.0,0.0,2019
0.0,8.85,200,290.93,0.0017283,91491.96,4.85,-0.77,256.66,0.0,0.1106,0.0,0.0,2019
0.0,4.5,100,290.93,0.0017283,91491.96,4.85,-0.77,256.66,0.0,0.1106,0.0,0.0,2019
0.0,3.56,100,295.4,0.0016079,91415.18,7.06,-0.96,256.66,0.0,0.7164,0.0,86.373,2019
0.0,0.38,25,295.4,0.0016079,91415.18,7.06,-0.96,256.66,0.0,0.7164,0.0,86.373,2019
0.0,0.25,325,295.4,0.0016079,91415.18,7.06,-0.96,256.66,0.0,0.7164,0.0,86.373,2019
1.0,19.4,880,295.4,0.0016079,91415.18,7.06,-0.96,256.66,0.0,0.7164,0.0,86.373,2019
1.0,26.24,250,295.4,0.0016079,91415.18,7.06,-0.96,256.66,0.0,0.7164,0.0,86.373,2019
2.0,3.56,147,295.4,0.0016079,91415.18,7.06,-0.96,256.66,0.0,0.7164,0.0,86.373,2019
1.0,11.7,600,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
3.0,62.61,550,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
1.0,22.32,616,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
3.0,29.28,880,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
2.0,4.23,720,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
1.0,9.26,300,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
0.0,2.61,60,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
1.0,1.35,50,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
2.0,9.42,250,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
0.0,2.23,80,296.34,0.0015436,91482.64,6.88,-0.29,272.32,0.0,0.7164,0.0,521.026,2019
0.0,0.43,50,296.04,0.0015331,91557.93,5.61,-0.4,270.32,0.0,0.8828,0.0,786.126,2019
0.0,0.33,75,296.04,0.0015331,91557.93,5.61,-0.4,270.32,0.0,0.8828,0.0,786.126,2019
1.0,3.51,150,296.04,0.0015331,91557.93,5.61,-0.4,270.32,0.0,0.8828,0.0,786.126,2019
2.0,7.44,350,296.04,0.0015331,91557.93,5.61,-0.4,270.32,0.0,0.8828,0.0,786.126,2019
2.0,10.66,600,296.04,0.0015331,91557.93,5.61,-0.4,270.32,0.0,0.8828,0.0,786.126,2019
1.0,0.68,75,296.04,0.0015331,91557.93,5.61,-0.4,270.32,0.0,0.8828,0.0,786.126,2019
2.0,8.18,250,296.04,0.0015331,91557.93,5.61,-0.4,270.32,0.0,0.8828,0.0,786.126,2019
0.0,3.76,25,294.48,0.0015764,91641.09,3.28,-1.3,270.33,0.0,0.5266,0.0,758.71,2019
1.0,6.18,440,294.48,0.0015764,91641.09,3.28,-1.3,270.33,0.0,0.5266,0.0,758.71,2019
0.0,3.16,37,294.48,0.0015764,91641.09,3.28,-1.3,270.33,0.0,0.5266,0.0,758.71,2019
0.0,5.35,300,289.38,0.0020209,91683.09,2.96,-0.63,255.48,0.0,0.5266,0.0,475.281,2019
0.0,3.12,200,289.38,0.0020209,91683.09,2.96,-0.63,255.48,0.0,0.5266,0.0,475.281,2019
0.0,0.4,50,289.38,0.0020209,91683.09,2.96,-0.63,255.48,0.0,0.5266,0.0,475.281,2019
0.0,0.14,25,299.29,0.0022586,91644.2,5.95,2.89,287.26,0.0,0.8699,0.0,761.517,2019
1.0,6.56,200,286.54,0.0017538,92146.47,2.89,3.19,266.39,0.0,0.0478,0.0,0.0,2019
2.0,20.31,400,300.81,0.0069456,91666.22,-2.78,3.58,337.95,476.229,0.2156,0.0,2.554,2019
0.0,0.84,7,298.83,0.0069842,92237.91,1.04,2.11,335.48,24.581,0.6196,0.0,701.813,2019
0.0,1.36,75,300.87,0.0036754,92028.66,3.04,0.79,330.18,0.0,0.9775,0.0,873.903,2019
0.0,0.89,150,295.58,0.0040095,92146.42,1.8,1.4,300.58,0.0,0.5866,0.0,710.77,2019
1.0,7.7,900,295.58,0.0040095,92146.42,1.8,1.4,300.58,0.0,0.5866,0.0,710.77,2019
1.0,3.82,200,287.59003,0.0042068,92330.17,-0.74,2.24,300.58,0.0,0.1196,0.0,359.695,2019
0.0,2.61,200,287.59003,0.0042068,92330.17,-0.74,2.24,300.58,0.0,0.1196,0.0,359.695,2019
1.0,3.23,125,283.45,0.0037212,92210.56,-2.32,2.15,258.23,0.0,0.1196,0.0,21.215,2019
1.0,11.07,112,285.62,0.0029541,91644.93,3.05,1.09,250.28,0.0,0.0419,0.0,0.0,2019
0.0,8.05,125,292.12,0.0022372,91539.34,5.35,-4.96,264.51,0.0,0.7092,0.0,122.302,2019
0.0,4.48,100,292.0,0.0028715,91738.48,7.29,-3.87,287.0,0.0,0.8855,0.0,829.967,2019
0.0,1.18,200,285.93,0.0031921,91699.4,5.73,-3.07,288.28,8.782,0.5996,0.0,473.836,2019
0.0,6.54,75,285.93,0.0031921,91699.4,5.73,-3.07,288.28,8.782,0.5996,0.0,473.836,2019
1.0,9.44,300,282.62,0.0028897,91758.06,4.76,-1.16,273.01,39.561,0.15590003,0.0,132.525,2019
0.0,5.06,150,282.62,0.0028897,91758.06,4.76,-1.16,273.01,39.561,0.15590003,0.0,132.525,2019
0.0,0.62,40,282.62,0.0028897,91758.06,4.76,-1.16,273.01,39.561,0.15590003,0.0,132.525,2019
1.0,7.09,250,282.62,0.0028897,91758.06,4.76,-1.16,273.01,39.561,0.15590003,0.0,132.525,2019
0.0,4.38,75,280.19,0.0024158,91908.55,2.9,0.41,273.01,92.337,0.043,0.0,0.0,2019
0.0,0.01,75,280.19,0.0024158,91908.55,2.9,0.41,273.01,92.337,0.043,0.0,0.0,2019
0.0,0.01,20,280.68,0.002348,91830.91,3.17,1.24,249.48,61.584,0.0394,0.0,0.0,2019
2.0,10.3,250,286.5,0.0019863,91577.46,5.25,-1.2,279.55,77.279,0.1958,0.0,0.0,2019
1.0,8.3,300,283.09,0.0027334,91669.26,7.9,1.14,241.24,0.0,0.2342,0.0,355.003,2019
0.0,4.9,100,297.51,0.0030249,91025.03,6.76,4.61,319.38,171.435,0.8059,0.0,117.732,2019
1.0,8.9,200,297.51,0.0030249,91025.03,6.76,4.61,319.38,171.435,0.8059,0.0,117.732,2019
2.0,0.8,400,297.51,0.0030249,91025.03,6.76,4.61,319.38,171.435,0.8059,0.0,117.732,2019
2.0,2.5,400,298.94,0.0080011,91141.61,-1.32,7.78,347.37,1633.19,0.266,0.0,0.0,2019
1.0,11.22,150,302.87,0.0058785,91360.49,1.11,8.57,365.68,1042.809,0.7622,0.0,293.444,2019
2.0,6.03,100,302.87,0.0058785,91360.49,1.11,8.57,365.68,1042.809,0.7622,0.0,293.444,2019
1.0,0.77,100,302.01,0.0095917,92456.75,1.19,4.03,393.76,1569.726,0.6939,0.0,617.527,2019
2.0,4.33,440,288.43,0.0022613,92093.6,0.69,4.42,244.5,0.0,0.09899998,0.0,0.0,2019
2.0,2.74,175,296.37,0.0017158,92121.21,2.93,1.17,247.45,0.0,0.5741,0.0,84.99,2019
0.0,2.92,25,296.36,0.0018387,92311.82,3.18,-0.34,268.57,0.0,0.7811,0.0,668.395,2019
1.0,1.55,100,294.4,0.0032062,91863.74,4.41,-0.25,286.88,0.0,0.3088,0.0,272.632,2019
2.0,4.41,150,274.93,0.0019586,92469.19,1.52,-7.1,212.47,0.0,0.1013,0.0,0.0,2019
1.0,4.46,400,274.93,0.0019586,92469.19,1.52,-7.1,212.47,0.0,0.1013,0.0,0.0,2019
1.0,6.31,80,274.93,0.0019586,92469.19,1.52,-7.1,212.47,0.0,0.1013,0.0,0.0,2019
1.0,3.51,475,277.83,0.0023422,92308.42,2.35,-7.77,212.47,0.0,0.3235,0.0,0.0,2019
1.0,1.1,50,277.83,0.0023422,92308.42,2.35,-7.77,212.47,0.0,0.3235,0.0,0.0,2019
0.0,6.48,600,277.83,0.0023422,92308.42,2.35,-7.77,212.47,0.0,0.3235,0.0,0.0,2019
0.0,2.97,125,281.9,0.0025301,92231.5,2.54,-8.68,238.01,0.0,0.3235,0.0,288.139,2019
1.0,2.81,300,281.9,0.0025301,92231.5,2.54,-8.68,238.01,0.0,0.3235,0.0,288.139,2019
0.0,1.13,75,281.9,0.0025301,92231.5,2.54,-8.68,238.01,0.0,0.3235,0.0,288.139,2019
1.0,4.33,150,281.9,0.0025301,92231.5,2.54,-8.68,238.01,0.0,0.3235,0.0,288.139,2019
0.0,2.68,80,281.9,0.0025301,92231.5,2.54,-8.68,238.01,0.0,0.3235,0.0,288.139,2019
0.0,3.6,50,281.9,0.0025301,92231.5,2.54,-8.68,238.01,0.0,0.3235,0.0,288.139,2019
0.0,0.5,75,284.48,0.0027027,92112.65,3.39,-9.18,268.75,0.0,0.5791,0.0,481.119,2019
0.0,1.2,100,285.56,0.0028601,91951.88,4.89,-9.28,268.75,0.0,0.4631,0.0,488.016,2019
0.0,1.0,75,285.56,0.0028601,91951.88,4.89,-9.28,268.75,0.0,0.4631,0.0,488.016,2019
1.0,6.9,100,285.56,0.0028601,91951.88,4.89,-9.28,268.75,0.0,0.4631,0.0,488.016,2019
2.0,3.69,300,285.56,0.0028601,91951.88,4.89,-9.28,268.75,0.0,0.4631,0.0,488.016,2019
1.0,10.43,350,282.12,0.000864,93594.97,1.19,-2.9,211.94,0.0,0.2375,0.0,295.257,2019
1.0,2.15,175,281.44,0.0019914,92378.32,6.53,-5.92,216.15,0.0,0.1743,0.0,0.0,2019
0.0,3.22,100,288.81,0.0035948,92269.28,6.04,0.01,272.78,0.0,0.3429,0.0,519.277,2019
1.0,2.35,150,288.81,0.0035948,92269.28,6.04,0.01,272.78,0.0,0.3429,0.0,519.277,2019
0.0,0.5,100,288.81,0.0035948,92269.28,6.04,0.01,272.78,0.0,0.3429,0.0,519.277,2019
2.0,6.2,400,293.88,0.0068546,91863.52,2.73,8.07,317.47,4.696,0.3468,0.0,264.779,2019
0.0,1.59,50,293.88,0.0068546,91863.52,2.73,8.07,317.47,4.696,0.3468,0.0,264.779,2019
1.0,1.6,50,281.45,0.0018489,92363.53,1.4,-1.54,232.65,0.0,0.4093,0.0,407.322,2019
0.0,1.31,10,273.35,0.0018405,92724.95,0.52,-3.63,212.31,0.0,0.0469,0.0,44.384,2019
1.0,8.44,1100,297.82,0.005322,92396.73,1.91,3.39,318.02,0.0,0.6176,0.0,522.798,2019
1.0,6.57,500,292.85,0.0109508,91505.77,-1.02,8.39,328.67,955.341,0.095,0.0,0.0,2019
2.0,11.03,1320,292.85,0.0109508,91505.77,-1.02,8.39,328.67,955.341,0.095,0.0,0.0,2019
2.0,9.38,600,292.85,0.0109508,91505.77,-1.02,8.39,328.67,955.341,0.095,0.0,0.0,2019
1.0,1.12,50,301.82,0.007994,92018.79,-1.04,-7.64,362.12,501.773,0.9183,0.0,635.66,2019
1.0,4.49,1100,301.82,0.007994,92018.79,-1.04,-7.64,362.12,501.773,0.9183,0.0,635.66,2019
0.0,1.6,450,301.82,0.007994,92018.79,-1.04,-7.64,362.12,501.773,0.9183,0.0,635.66,2019
1.0,3.47,950,301.82,0.007994,92018.79,-1.04,-7.64,362.12,501.773,0.9183,0.0,635.66,2019
0.0,2.38,50,298.32,0.008943,92044.88,0.13,-5.65,345.55,372.007,0.656,0.0,624.868,2019
1.0,4.83,150,303.3,0.0098078,91823.2,0.63,3.11,391.52,671.094,0.4786,0.0,201.877,2019
1.0,1.41,200,305.19,0.0102698,91811.48,1.02,4.52,391.52,821.659,0.8053,0.0,529.785,2019
1.0,2.57,150,305.19,0.0102698,91811.48,1.02,4.52,391.52,821.659,0.8053,0.0,529.785,2019
2.0,6.02,560,299.9,0.0058421,92094.2,-0.83,4.06,332.3,0.0,0.471,0.0,398.056,2019
1.0,11.35,1320,298.20004,0.0045646,91556.29,1.18,0.67,305.79,0.0,0.0393,0.0,0.0,2019
1.0,10.3,900,298.20004,0.0045646,91556.29,1.18,0.67,305.79,0.0,0.0393,0.0,0.0,2019
1.0,11.73,1760,298.20004,0.0045646,91556.29,1.18,0.67,305.79,0.0,0.0393,0.0,0.0,2019
1.0,10.34,1000,300.52,0.0044456,91468.23,1.83,-0.91,320.01,0.0,0.0613,0.0,0.0,2019
1.0,2.91,100,300.52,0.0044456,91468.23,1.83,-0.91,320.01,0.0,0.0613,0.0,0.0,2019
0.0,1.35,50,300.52,0.0044456,91468.23,1.83,-0.91,320.01,0.0,0.0613,0.0,0.0,2019
1.0,6.65,700,300.52,0.0044456,91468.23,1.83,-0.91,320.01,0.0,0.0613,0.0,0.0,2019
1.0,2.02,500,303.98004,0.0041417,91415.69,3.92,-2.33,341.62,0.0,0.5713,0.0,230.718,2019
1.0,9.51,600,289.77,0.0055543,92320.54,2.24,-1.84,274.88,0.0,0.0308,0.0,0.0,2019
1.0,3.07,150,304.03,0.0112595,92197.15,-2.52,8.1,401.25,1151.3,0.64,0.0,237.853,2019
0.0,0.57,150,304.03,0.0112595,92197.15,-2.52,8.1,401.25,1151.3,0.64,0.0,237.853,2019
1.0,2.36,300,301.47,0.0040048,91464.82,1.29,4.91,330.1,0.956,0.2016,0.0,0.0,2019
0.0,18.12,150,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
1.0,2.22,60,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
1.0,4.45,200,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
0.0,0.43,10,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
1.0,7.82,400,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
1.0,1.89,200,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
0.0,0.33,25,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
2.0,2.91,250,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
2.0,10.1,600,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
0.0,0.53,75,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
1.0,11.74,350,304.24,0.0038032,91428.09,2.69,5.62,330.1,0.478,0.2016,0.0,21.126,2019
1.0,10.6,75,307.49005,0.0037423,91423.5,3.63,6.7,368.89,0.0,0.918,0.0,362.657,2019
1.0,15.96,100,307.49005,0.0037423,91423.5,3.63,6.7,368.89,0.0,0.918,0.0,362.657,2019
0.0,1.5,50,306.25,0.0049982,91616.88,4.63,5.68,368.05,0.0,0.9128,0.0,833.066,2019
0.0,9.75,100,303.84,0.007091,91612.68,3.29,5.84,358.66,278.201,0.9128,0.0,771.424,2019
0.0,6.35,50,305.98,0.0025518,91539.51,3.84,3.43,332.33,0.0,0.8622,0.0,585.889,2019
0.0,0.6,200,305.98,0.0025518,91539.51,3.84,3.43,332.33,0.0,0.8622,0.0,585.889,2019
1.0,8.59,100,281.47,0.001529,92607.7,-3.03,-0.54,234.77,0.0,0.0482,0.0,0.0,2019
0.0,4.4,100,290.91,0.0025151,92436.88,-0.12,-4.38,248.43,0.0,0.6654,0.0,156.806,2019
0.0,1.8,150,290.91,0.0025151,92436.88,-0.12,-4.38,248.43,0.0,0.6654,0.0,156.806,2019
2.0,2.0,300,290.91,0.0025151,92436.88,-0.12,-4.38,248.43,0.0,0.6654,0.0,156.806,2019
0.0,1.8,100,291.75003,0.0027825,92702.47,-1.62,-6.5,281.48,0.0,0.6654,0.0,577.386,2019
0.0,1.4,100,291.75003,0.0027825,92702.47,-1.62,-6.5,281.48,0.0,0.6654,0.0,577.386,2019
0.0,4.12,100,291.75003,0.0027825,92702.47,-1.62,-6.5,281.48,0.0,0.6654,0.0,577.386,2019
2.0,8.52,1100,292.17,0.0029162,92835.27,-2.37,-7.56,281.48,0.0,0.9887,0.0,735.002,2019
1.0,30.69,900,292.17,0.0029162,92835.27,-2.37,-7.56,281.48,0.0,0.9887,0.0,735.002,2019
1.0,1.04,100,292.32,0.0034066,92810.91,-2.1,-9.37,292.08,0.0,0.9887,0.0,885.024,2019
1.0,2.52,150,292.32,0.0034066,92810.91,-2.1,-9.37,292.08,0.0,0.9887,0.0,885.024,2019
1.0,1.03,200,292.32,0.0034066,92810.91,-2.1,-9.37,292.08,0.0,0.9887,0.0,885.024,2019
3.0,11.15,1000,293.1,0.0035873,92638.17,-1.79,-10.21,288.02,0.0,0.8766,0.0,782.009,2019
1.0,0.25,25,293.1,0.0035873,92638.17,-1.79,-10.21,288.02,0.0,0.8766,0.0,782.009,2019
1.0,0.33,30,293.1,0.0035873,92638.17,-1.79,-10.21,288.02,0.0,0.8766,0.0,782.009,2019
0.0,1.35,25,293.80005,0.0035228,92477.62,-1.62,-10.13,288.02,0.0,0.8766,0.0,622.365,2019
1.0,0.05,30,293.80005,0.0035228,92477.62,-1.62,-10.13,288.02,0.0,0.8766,0.0,622.365,2019
0.0,0.99,80,293.80005,0.0035228,92477.62,-1.62,-10.13,288.02,0.0,0.8766,0.0,622.365,2019
1.0,2.94,150,293.80005,0.0035228,92477.62,-1.62,-10.13,288.02,0.0,0.8766,0.0,622.365,2019
1.0,0.5,20,292.09,0.0021083,91876.96,7.59,-2.11,280.47,0.0,0.2476,0.0,0.0,2019
1.0,1.95,30,292.09,0.0021083,91876.96,7.59,-2.11,280.47,0.0,0.2476,0.0,0.0,2019
0.0,2.5,100,292.09,0.0021083,91876.96,7.59,-2.11,280.47,0.0,0.2476,0.0,0.0,2019
0.0,1.2,50,292.09,0.0021083,91876.96,7.59,-2.11,280.47,0.0,0.2476,0.0,0.0,2019
1.0,2.3,150,283.61,0.0031944,92500.83,-3.03,2.31,251.74,0.0,0.0438,0.0,0.0,2019
2.0,9.8,1300,283.61,0.0031944,92500.83,-3.03,2.31,251.74,0.0,0.0438,0.0,0.0,2019
1.0,7.5,900,284.27,0.0029628,92454.8,-3.38,1.94,251.74,0.0,0.054500025,0.0,0.0,2019
0.0,0.91,200,284.27,0.0029628,92454.8,-3.38,1.94,251.74,0.0,0.054500025,0.0,0.0,2019
1.0,6.3,800,284.27,0.0029628,92454.8,-3.38,1.94,251.74,0.0,0.054500025,0.0,0.0,2019
0.0,5.03,200,286.26,0.002559,92378.98,-3.58,1.05,251.36,0.0,0.054500025,0.0,0.0,2019
0.0,1.48,100,288.54,0.0021962,92256.03,-3.09,-0.71,255.21,0.0,0.0547,0.0,0.0,2019
1.0,7.2,700,288.54,0.0021962,92256.03,-3.09,-0.71,255.21,0.0,0.0547,0.0,0.0,2019
1.0,10.0,300,288.54,0.0021962,92256.03,-3.09,-0.71,255.21,0.0,0.0547,0.0,0.0,2019
0.0,1.86,50,288.54,0.0021962,92256.03,-3.09,-0.71,255.21,0.0,0.0547,0.0,0.0,2019
1.0,1.46,150,289.82,0.0020352,92170.98,-2.5,-2.03,255.21,0.0,0.0547,0.0,0.0,2019
1.0,8.57,200,289.82,0.0020352,92170.98,-2.5,-2.03,255.21,0.0,0.0547,0.0,0.0,2019
